Gmt time,BTC,ETH,SIE.DE,USD,CHF,AAPL.US,ADA,CAT.US,DIA.US,GOOG.US,MU.US,NFLX.US,NVDA.US,SNOW.US,SPY.US
2024-05-04,59440,2901,177.329,0.9290399301361973,1.026841640482205,170.34597446998274,0.4496553261859195,312.93409390735616,359.2746056225497,156.98545123469407,106.53022166892734,538.1426633716718,82.45470930340586,147.90966015719357,475.0051097196158
2024-05-05,59552,2918,177.329,0.9294976065436632,1.0261040879986867,170.42989264302645,0.438722870288609,313.08825579774134,359.4515964121393,157.06278756332202,106.58270204954222,538.4077705999907,82.49532927452712,147.98252544499698,475.2391132592834
2024-05-06,58702,2847,179.106,0.92873793801603,1.0242333613290453,168.72103498555813,0.43557809292951805,317.61537247035005,360.76546580851283,157.72384906151032,111.5757896594318,554.4156845262972,85.57456372535363,151.85515403118703,479.76465780650676
2024-05-07,58014,2799,180.529,0.9302239048939079,1.023887290487063,169.6133059227356,0.42418210063162204,320.71887703370203,361.58454339959627,160.8598989776839,110.8705965525902,563.4152240444275,84.1394033543874,147.9307169235635,481.1090129394145
2024-05-08,56960,2770,181.402,0.9304922303898763,1.0249367101581477,170.02512329022053,0.43360937936168237,320.439192332744,363.28929003442823,159.22210849539408,111.01330603889457,566.7497906392482,84.10412208058062,146.67069879966505,481.22918023634503
2024-05-09,58531,2819,183.974,0.9274803142303305,1.0238558410975735,171.21008356597633,0.44333559020209795,326.1354677746965,365.45228577523443,159.1611868038101,109.27202070136062,567.6986430963003,82.2876301950491,144.4439291776032,482.3973511162226
2024-05-10,56510,2706,188.116,0.9282379259451783,1.0247581570749302,169.85547335493033,0.43627182519423374,329.1503838263824,366.762584585681,158.0390045576482,112.50800605211128,566.4079976979699,83.39438044759633,145.73056965961516,483.441163639064
2024-05-11,56526,2707,188.116,0.9282379259451783,1.0247581570749302,169.85547335493033,0.42698944593478205,329.1503838263824,366.762584585681,158.0390045576482,112.50800605211128,566.4079976979699,83.39438044759633,145.73056965961516,483.441163639064
2024-05-12,57102,2722,188.116,0.9284706231894823,1.0242858167142959,169.89805392557378,0.419668721681646,329.2328975711208,366.8545272227587,158.0786228923717,112.53621035430439,566.5499888583525,83.41528634034019,145.76710242887916,483.56235608705344
2024-05-13,58344,2737,188.056,0.9265865478164989,1.0205227117329496,172.60176236761396,0.417890533065241,330.2419317476349,365.4892840265745,158.3230636657617,113.93956802535142,571.0330513421607,83.72978883092576,147.94622091676476,482.6561529979709
2024-05-14,56957,2668,185.566,0.9247272054743851,1.0196590260216982,173.28093212502313,0.4096541520251526,331.0588126502682,365.81838357684484,158.9208433512114,115.46698723876457,567.260958017385,84.42361753282782,148.74884409099317,483.88847789901985
2024-05-15,60868,2789,187.696,0.9183917124331871,1.0196902181117378,174.24370442481128,0.4288889297062984,330.5622394063516,366.7110555994343,159.7055636169939,117.38515511636024,563.1173888286831,86.89326451518102,150.89910548647208,486.5519901548409
2024-05-16,60071,2712,175.217,0.9201409655959294,1.0155480405000559,174.69520330514635,0.4361468176924705,322.66307198262774,367.2899088140303,161.3982462113196,117.62714047792123,561.8159902097002,86.7919285234498,151.8306204510531,486.4573652683592
2024-05-17,61760,2851,173.157,0.9198616528074177,1.0120945296290673,174.65965118846125,0.46453013466774595,327.6142468172787,367.8867098388402,163.0979100743248,115.24670689528294,571.0289572448304,85.06199867539921,148.4537125616307,486.99867539921996
2024-05-18,61627,2876,173.157,0.9198616528074177,1.0120945296290673,174.65965118846125,0.4626904113621311,327.6142468172787,367.8867098388402,163.0979100743248,115.24670689528294,571.0289572448304,85.06199867539921,148.4537125616307,486.99867539921996
2024-05-19,60990,2829,173.157,0.9197432076964113,1.01191018285217,174.6371613045638,0.4433162261096702,327.5720618803231,367.83933925647966,163.07690892702757,115.23186726266029,570.9554292441551,85.05104574802716,148.43459706050072,486.93596747788024
2024-05-20,65814,3374,173.543,0.9207679204456517,1.011695196471207,175.92836425578935,0.4751162469499563,333.8584779706275,366.5724414161411,164.32668845817415,118.77629943372774,589.9148289673589,87.25436213802311,151.59246811841075,488.0033147645136
2024-05-21,64665,3494,173.543,0.9213023530062096,1.011020119300374,177.21895671721543,0.4689428976801607,330.83598975511785,367.3932671224042,165.42628659873594,117.37023456357907,599.3311344917174,87.85603729431924,149.57159440585212,489.4934679663172
2024-05-22,63908,3455,173.732,0.9237704615157226,1.0093771133833311,176.39951224919633,0.46003768983482984,328.6368843069874,366.4107822488268,164.4182093633374,116.62324945497544,591.6158592912834,87.61463991427411,150.82123194028748,489.3831060857999
2024-05-23,62885,3501,177.139,0.9249239250071682,1.0114905324486163,172.84608340963956,0.4439634840034407,324.257054857238,361.3548285653505,161.90515830072977,116.76887076037997,587.868697799606,95.95586263029865,142.66674066058067,486.4332158679949
2024-05-24,63266,3441,177.332,0.9218629005494303,1.0083491308030492,175.11431099966813,0.4443379180648254,321.09037943876984,360.1229765109333,162.60463143921237,119.23098196836166,595.8331796895167,97.93281463180796,143.79033150189906,487.9660016962278
2024-05-25,63927,3460,177.332,0.9218629005494303,1.0083491308030492,175.11431099966813,0.43972860356207827,321.09037943876984,360.1229765109333,162.60463143921237,119.23098196836166,595.8331796895167,97.93281463180796,143.79033150189906,487.9660016962278
2024-05-26,63176,3529,177.332,0.9219393917043893,1.0082068033795093,175.12884102999067,0.4360773322761761,321.117021766989,360.15285755114456,162.61812348456212,119.2408751048706,595.8826186766482,97.9409405625674,143.80226243926725,488.0064904533176
2024-05-27,63937,3586,178.425,0.920674670398468,1.008135654733701,174.88859836488177,0.44468586580246,320.6765117478088,359.6587979671503,162.39504308757458,119.07729984532665,595.0651837666642,97.80658466524268,143.60499373941224,487.3370405833395
2024-05-28,63045,3544,177.523,0.9215400777779825,1.0101010101010102,175.1635733638056,0.43496691671120774,319.2832261275043,358.0984942035129,164.05901542658088,122.22109589546051,597.7072082864884,105.06533719151446,138.8456788985753,488.25681478887515
